,expt_id,Group,group_id,invRT,Trial,participant_id,response_correct,response_name,response_rt,stimuli_presented,trial_template,trial_duration,PartBlocks,AllBlocks,Pattern,trial_num,PB,Final,Part,Correct
894,,DispreferenceFirst,dispreferenceFirst,-0.4180602006688963,,,,,2392,bikupe,,249446,,,Devoicing,917,p,NonFinal,,
718,,DispreferenceFirst,dispreferenceFirst_inverse,-1.0131712259371835,,,,,987,gutob,,189719,,,Voicing,741,b,Final,,
617,,DispreferenceFirst,dispreferenceFirst,-0.7581501137225171,,,,,1319,dokube,,596442,,,Voicing,640,b,NonFinal,,
148,,DispreferenceFirst,dispreferenceFirst,-0.9852216748768473,,,,,1015,pidob,,306728,,,Voicing,171,b,Final,,
453,,DispreferenceFirst,dispreferenceFirst,-0.8787346221441125,,,,,1138,gotepe,,310035,,,Devoicing,476,p,NonFinal,,
144,,DispreferenceFirst,dispreferenceFirst,-0.6557377049180327,,,,,1525,dokupe,,300249,,,Devoicing,167,p,NonFinal,,
1105,,DispreferenceFirst,dispreferenceFirst,-0.5053057099545225,,,,,1979,dogip,,673248,,,Devoicing,1128,p,Final,,
208,,DispreferenceFirst,dispreferenceFirst,-0.3988831272437176,,,,,2507,bikup,,408639,,,Devoicing,231,p,Final,,
872,,DispreferenceFirst,dispreferenceFirst,-0.4357298474945534,,,,,2295,bogepe,,208642,,,Devoicing,895,p,NonFinal,,
47,,DispreferenceFirst,dispreferenceFirst,-0.7369196757553427,,,,,1357,gutope,,150717,,,Devoicing,70,p,NonFinal,,
126,,DispreferenceFirst,dispreferenceFirst,-1.0214504596527068,,,,,979,todub,,272694,,,Voicing,149,b,Final,,
432,,DispreferenceFirst,dispreferenceFirst,-0.8169934640522876,,,,,1224,dokupe,,283330,,,Devoicing,455,p,NonFinal,,
982,,DispreferenceFirst,dispreferenceFirst,-0.35880875493362036,,,,,2787,,,394119,,,Devoicing,1005,,Final,,
254,,DispreferenceFirst,dispreferenceFirst,-0.4719207173194903,,,,,2119,dokube,,487625,,,Voicing,277,b,NonFinal,,
379,,DispreferenceFirst,dispreferenceFirst,-0.7299270072992701,,,,,1370,gotepe,,186458,,,Devoicing,402,p,NonFinal,,
399,,DispreferenceFirst,dispreferenceFirst,-0.8045052292839904,,,,,1243,todipe,,231150,,,Devoicing,422,p,NonFinal,,
45,,DispreferenceFirst,dispreferenceFirst,-0.7209805335255948,,,,,1387,tekupe,,148107,,,Devoicing,68,p,NonFinal,,
75,,DispreferenceFirst,dispreferenceFirst,-0.5747126436781609,,,,,1740,tekupe,,194329,,,Devoicing,98,p,NonFinal,,
238,,DispreferenceFirst,dispreferenceFirst,-0.78125,,,,,1280,tekup,,462799,,,Devoicing,261,p,Final,,
759,,DispreferenceFirst,dispreferenceFirst_inverse,-0.8488964346349746,,,,,1178,bogeb,,256936,,,Voicing,782,b,Final,,
1114,,DispreferenceFirst,dispreferenceFirst,-0.44365572315882873,,,,,2254,,,689025,,,Devoicing,1137,,Final,,
1097,,DispreferenceFirst,dispreferenceFirst,-0.48614487117160915,,,,,2057,pidop,,655871,,,Devoicing,1120,p,Final,,
246,,DispreferenceFirst,dispreferenceFirst,-0.7496251874062968,,,,,1334,gotep,,473937,,,Devoicing,269,p,Final,,
387,,DispreferenceFirst,dispreferenceFirst,-0.8264462809917356,,,,,1210,todupe,,197566,,,Devoicing,410,p,NonFinal,,
255,,DispreferenceFirst,dispreferenceFirst,-0.8904719501335708,,,,,1123,bugip,,488904,,,Devoicing,278,p,Final,,
55,,DispreferenceFirst,dispreferenceFirst,-1.0319917440660475,,,,,969,gutob,,161634,,,Voicing,78,b,Final,,
1159,,DispreferenceFirst,dispreferenceFirst,-0.8417508417508418,,,,,1188,bidobe,,761842,,,Voicing,1182,b,NonFinal,,
93,,DispreferenceFirst,dispreferenceFirst,-0.7627765064836003,,,,,1311,dogipe,,222173,,,Devoicing,116,p,NonFinal,,
449,,DispreferenceFirst,dispreferenceFirst,-0.8665511265164645,,,,,1154,potipe,,304496,,,Devoicing,472,p,NonFinal,,
300,,DispreferenceFirst,dispreferenceFirst,-0.851063829787234,,,,,1175,degop,,565230,,,Devoicing,323,p,Final,,
1155,,DispreferenceFirst,dispreferenceFirst,-0.4725897920604915,,,,,2116,degop,,756014,,,Devoicing,1178,p,Final,,
1145,,DispreferenceFirst,dispreferenceFirst,-0.9057971014492754,,,,,1104,dogip,,740016,,,Devoicing,1168,p,Final,,
873,,DispreferenceFirst,dispreferenceFirst,-0.4142502071251036,,,,,2414,dikeb,,211212,,,Voicing,896,b,Final,,
1119,,DispreferenceFirst,dispreferenceFirst,-0.7396449704142012,,,,,1352,degobe,,698943,,,Voicing,1142,b,NonFinal,,
350,,DispreferenceFirst,dispreferenceFirst,-0.8445945945945946,,,,,1184,potib,,137267,,,Voicing,373,b,Final,,
762,,DispreferenceFirst,dispreferenceFirst_inverse,-0.7256894049346879,,,,,1378,todub,,261625,,,Voicing,785,b,Final,,
452,,DispreferenceFirst,dispreferenceFirst,-0.7824726134585289,,,,,1278,todupe,,308755,,,Devoicing,475,p,NonFinal,,
240,,DispreferenceFirst,dispreferenceFirst,-0.8802816901408451,,,,,1136,dokup,,465289,,,Devoicing,263,p,Final,,
556,,DispreferenceFirst,dispreferenceFirst,-0.9337068160597572,,,,,1071,pidop,,493411,,,Devoicing,579,p,Final,,
34,,DispreferenceFirst,dispreferenceFirst,-0.7830853563038371,,,,,1277,pigepe,,131930,,,Devoicing,57,p,NonFinal,,
498,,DispreferenceFirst,dispreferenceFirst,-0.45599635202918376,,,,,2193,todibe,,389291,,,Voicing,521,b,NonFinal,,
390,,DispreferenceFirst,dispreferenceFirst,-0.9049773755656109,,,,,1105,bikub,,201425,,,Voicing,413,b,Final,,
687,,DispreferenceFirst,dispreferenceFirst_inverse,-0.4859086491739553,,,,,2058,bugib,,131130,,,Voicing,710,b,Final,,
997,,DispreferenceFirst,dispreferenceFirst,-0.8695652173913043,,,,,1150,todipe,,423904,,,Devoicing,1020,p,NonFinal,,
237,,DispreferenceFirst,dispreferenceFirst,-0.779423226812159,,,,,1283,bidop,,461360,,,Devoicing,260,p,Final,,
665,,DispreferenceFirst,dispreferenceFirst_inverse,-1.1185682326621924,,,,,894,crab,,86808,,,Voicing,688,b,Final,,
169,,DispreferenceFirst,dispreferenceFirst,-0.5787037037037037,,,,,1728,dokube,,337932,,,Voicing,192,b,NonFinal,,
732,,DispreferenceFirst,dispreferenceFirst_inverse,-0.7199424046076314,,,,,1389,todipe,,211165,,,Devoicing,755,p,NonFinal,,
1009,,DispreferenceFirst,dispreferenceFirst,-0.5592841163310962,,,,,1788,pigeb,,445119,,,Voicing,1032,b,Final,,
923,,DispreferenceFirst,dispreferenceFirst,-0.8163265306122449,,,,,1225,potib,,294577,,,Voicing,946,b,Final,,
564,,DispreferenceFirst,dispreferenceFirst,-0.45871559633027525,,,,,2180,bikup,,517407,,,Devoicing,587,p,Final,,
859,,DispreferenceFirst,dispreferenceFirst,-0.6385696040868455,,,,,1566,gutope,,186076,,,Devoicing,882,p,NonFinal,,
441,,DispreferenceFirst,dispreferenceFirst,-1.1389521640091116,,,,,878,bogeb,,294658,,,Voicing,464,b,Final,,
483,,DispreferenceFirst,dispreferenceFirst,-0.9433962264150944,,,,,1060,dokupe,,355527,,,Devoicing,506,p,NonFinal,,
1069,,DispreferenceFirst,dispreferenceFirst,-0.49261083743842365,,,,,2030,potibe,,596612,,,Voicing,1092,b,NonFinal,,
565,,DispreferenceFirst,dispreferenceFirst,-0.5020080321285141,,,,,1992,bugibe,,519596,,,Voicing,588,b,NonFinal,,
1075,,DispreferenceFirst,dispreferenceFirst,-0.7067137809187279,,,,,1415,degobe,,609379,,,Voicing,1098,b,NonFinal,,
802,,DispreferenceFirst,dispreferenceFirst_inverse,-0.6527415143603134,,,,,1532,pidope,,325274,,,Devoicing,825,p,NonFinal,,
1127,,DispreferenceFirst,dispreferenceFirst,-0.794912559618442,,,,,1258,bogebe,,709811,,,Voicing,1150,b,NonFinal,,
80,,DispreferenceFirst,dispreferenceFirst,-1.1376564277588168,,,,,879,bugib,,200807,,,Voicing,103,b,Final,,
307,,DispreferenceFirst,dispreferenceFirst,-0.5834305717619603,,,,,1714,todibe,,577168,,,Voicing,330,b,NonFinal,,
267,,DispreferenceFirst,dispreferenceFirst,-0.8103727714748784,,,,,1234,bogebe,,509221,,,Voicing,290,b,NonFinal,,
184,,DispreferenceFirst,dispreferenceFirst,-0.6958942240779401,,,,,1437,potip,,362988,,,Devoicing,207,p,Final,,
142,,DispreferenceFirst,dispreferenceFirst,-0.5364806866952789,,,,,1864,degob,,296980,,,Voicing,165,b,Final,,
976,,DispreferenceFirst,dispreferenceFirst,-0.9025270758122743,,,,,1108,potipe,,385090,,,Devoicing,999,p,NonFinal,,
533,,DispreferenceFirst,dispreferenceFirst,-0.7092198581560284,,,,,1410,pigebe,,456498,,,Voicing,556,b,NonFinal,,
68,,DispreferenceFirst,dispreferenceFirst,-0.922509225092251,,,,,1084,potib,,183300,,,Voicing,91,b,Final,,
383,,DispreferenceFirst,dispreferenceFirst,-0.8865248226950354,,,,,1128,todib,,192057,,,Voicing,406,b,Final,,
388,,DispreferenceFirst,dispreferenceFirst,-1.0,,,,,1000,pigeb,,198736,,,Voicing,411,b,Final,,
377,,DispreferenceFirst,dispreferenceFirst,-0.7423904974016332,,,,,1347,pidope,,183538,,,Devoicing,400,p,NonFinal,,
595,,DispreferenceFirst,dispreferenceFirst,-0.7818608287724785,,,,,1279,bikup,,564888,,,Devoicing,618,p,Final,,
496,,DispreferenceFirst,dispreferenceFirst,-0.6868131868131868,,,,,1456,pigebe,,385261,,,Voicing,519,b,NonFinal,,
650,,DispreferenceFirst,dispreferenceFirst,-0.9689922480620154,,,,,1032,bugip,,639874,,,Devoicing,673,p,Final,,
1180,,DispreferenceFirst,dispreferenceFirst,-0.32404406999351915,,,,,3086,,,799835,,,Devoicing,1203,,Final,,
188,,DispreferenceFirst,dispreferenceFirst,-0.40535062829347385,,,,,2467,pidop,,371966,,,Devoicing,211,p,Final,,
912,,DispreferenceFirst,dispreferenceFirst,-0.8090614886731392,,,,,1236,bidob,,276920,,,Voicing,935,b,Final,,
590,,DispreferenceFirst,dispreferenceFirst,-0.8880994671403197,,,,,1126,pidobe,,558319,,,Voicing,613,b,NonFinal,,
417,,DispreferenceFirst,dispreferenceFirst,-0.9328358208955224,,,,,1072,degob,,254745,,,Voicing,440,b,Final,,
1107,,DispreferenceFirst,dispreferenceFirst,-0.7936507936507936,,,,,1260,gutobe,,676237,,,Voicing,1130,b,NonFinal,,
682,,DispreferenceFirst,dispreferenceFirst_inverse,-0.6693440428380187,,,,,1494,potipe,,121571,,,Devoicing,705,p,NonFinal,,
256,,DispreferenceFirst,dispreferenceFirst,-0.3669724770642202,,,,,2725,potibe,,491784,,,Voicing,279,b,NonFinal,,
597,,DispreferenceFirst,dispreferenceFirst,-1.0493179433368311,,,,,953,pidobe,,567427,,,Voicing,620,b,NonFinal,,
618,,DispreferenceFirst,dispreferenceFirst,-0.8787346221441125,,,,,1138,gutobe,,597732,,,Voicing,641,b,NonFinal,,
224,,DispreferenceFirst,dispreferenceFirst,-0.3460207612456747,,,,,2890,bikube,,437404,,,Voicing,247,b,NonFinal,,
1003,,DispreferenceFirst,dispreferenceFirst,-0.5359056806002144,,,,,1866,dikeb,,433392,,,Voicing,1026,b,Final,,
1041,,DispreferenceFirst,dispreferenceFirst,-0.5614823133071308,,,,,1781,todip,,532323,,,Devoicing,1064,p,Final,,
656,,DispreferenceFirst,dispreferenceFirst,-0.8818342151675485,,,,,1134,gotep,,647753,,,Devoicing,679,p,Final,,
165,,DispreferenceFirst,dispreferenceFirst,-0.37160906726124115,,,,,2691,,,330744,,,Devoicing,188,,Final,,
187,,DispreferenceFirst,dispreferenceFirst,-0.585480093676815,,,,,1708,dikep,,369347,,,Devoicing,210,p,Final,,
918,,DispreferenceFirst,dispreferenceFirst,-0.9319664492078286,,,,,1073,pigepe,,286768,,,Devoicing,941,p,NonFinal,,
1113,,DispreferenceFirst,dispreferenceFirst,-0.922509225092251,,,,,1084,tekup,,687855,,,Devoicing,1136,p,Final,,
292,,DispreferenceFirst,dispreferenceFirst,-0.5711022272986864,,,,,1751,dogibe,,550863,,,Voicing,315,b,NonFinal,,
489,,DispreferenceFirst,dispreferenceFirst,-0.6406149903907752,,,,,1561,tekub,,363855,,,Voicing,512,b,Final,,
455,,DispreferenceFirst,dispreferenceFirst,-0.9416195856873822,,,,,1062,tekub,,312714,,,Voicing,478,b,Final,,
392,,DispreferenceFirst,dispreferenceFirst,-0.9689922480620154,,,,,1032,tekub,,203995,,,Voicing,415,b,Final,,
129,,DispreferenceFirst,dispreferenceFirst,-0.7189072609633357,,,,,1391,potib,,277084,,,Voicing,152,b,Final,,
667,,DispreferenceFirst,dispreferenceFirst_inverse,-1.0582010582010581,,,,,945,flop,,89907,,,Devoicing,690,p,Final,,
500,,DispreferenceFirst,dispreferenceFirst,-0.5382131324004306,,,,,1858,dogip,,393360,,,Devoicing,523,p,Final,,
683,,DispreferenceFirst,dispreferenceFirst_inverse,-0.5988023952095808,,,,,1670,todupe,,123391,,,Devoicing,706,p,NonFinal,,
1011,,DispreferenceFirst,dispreferenceFirst,-0.5,,,,,2000,bidope,,449189,,,Devoicing,1034,p,NonFinal,,
3,,DispreferenceFirst,dispreferenceFirst,-0.6127450980392157,,,,,1632,potib,,80319,,,Voicing,26,b,Final,,
817,,DispreferenceFirst,dispreferenceFirst_inverse,-0.7627765064836003,,,,,1311,dokupe,,348209,,,Devoicing,840,p,NonFinal,,
192,,DispreferenceFirst,dispreferenceFirst,-0.8673026886383348,,,,,1153,bikup,,380005,,,Devoicing,215,p,Final,,
29,,DispreferenceFirst,dispreferenceFirst,-0.7147962830593281,,,,,1399,bikub,,121342,,,Voicing,52,b,Final,,
1124,,DispreferenceFirst,dispreferenceFirst,-0.8733624454148472,,,,,1145,pigebe,,705512,,,Voicing,1147,b,NonFinal,,
128,,DispreferenceFirst,dispreferenceFirst,-0.7513148009015778,,,,,1331,dogipe,,275544,,,Devoicing,151,p,NonFinal,,
534,,DispreferenceFirst,dispreferenceFirst,-0.7189072609633357,,,,,1391,bogep,,458038,,,Devoicing,557,p,Final,,
1068,,DispreferenceFirst,dispreferenceFirst,-0.38804811796662786,,,,,2577,bikup,,594432,,,Devoicing,1091,p,Final,,
907,,DispreferenceFirst,dispreferenceFirst,-0.8726003490401396,,,,,1146,bogeb,,269141,,,Voicing,930,b,Final,,
1172,,DispreferenceFirst,dispreferenceFirst,-0.7451564828614009,,,,,1342,dokup,,786157,,,Devoicing,1195,p,Final,,
1132,,DispreferenceFirst,dispreferenceFirst,-0.800640512409928,,,,,1249,degop,,718450,,,Devoicing,1155,p,Final,,
419,,DispreferenceFirst,dispreferenceFirst,-0.8771929824561403,,,,,1140,todupe,,257355,,,Devoicing,442,p,NonFinal,,
648,,DispreferenceFirst,dispreferenceFirst,-0.8561643835616438,,,,,1168,gutobe,,637115,,,Voicing,671,b,NonFinal,,
890,,DispreferenceFirst,dispreferenceFirst,-0.8688097306689835,,,,,1151,gutob,,242697,,,Voicing,913,b,Final,,
725,,DispreferenceFirst,dispreferenceFirst_inverse,-0.8826125330979699,,,,,1133,bogeb,,200727,,,Voicing,748,b,Final,,
207,,DispreferenceFirst,dispreferenceFirst,-0.779423226812159,,,,,1283,todibe,,405980,,,Voicing,230,b,NonFinal,,
1147,,DispreferenceFirst,dispreferenceFirst,-0.43917435221783047,,,,,2277,,,742445,,,Devoicing,1170,,Final,,
967,,DispreferenceFirst,dispreferenceFirst,-0.7905138339920948,,,,,1265,dokupe,,370633,,,Devoicing,990,p,NonFinal,,
677,,DispreferenceFirst,dispreferenceFirst_inverse,-0.746268656716418,,,,,1340,shape,,108484,,,Devoicing,700,p,NonFinal,,
152,,DispreferenceFirst,dispreferenceFirst,-1.0351966873706004,,,,,966,goteb,,312737,,,Voicing,175,b,Final,,
203,,DispreferenceFirst,dispreferenceFirst,-0.7293946024799417,,,,,1371,bidop,,399111,,,Devoicing,226,p,Final,,
636,,DispreferenceFirst,dispreferenceFirst,-1.0362694300518134,,,,,965,potip,,621087,,,Devoicing,659,p,Final,,
301,,DispreferenceFirst,dispreferenceFirst,-0.7855459544383346,,,,,1273,pidop,,566650,,,Devoicing,324,p,Final,,
1091,,DispreferenceFirst,dispreferenceFirst,-0.339097999321804,,,,,2949,degop,,642803,,,Devoicing,1114,p,Final,,
514,,DispreferenceFirst,dispreferenceFirst,-0.687757909215956,,,,,1454,gutobe,,416265,,,Voicing,537,b,NonFinal,,
195,,DispreferenceFirst,dispreferenceFirst,-0.66711140760507,,,,,1499,bogep,,385714,,,Devoicing,218,p,Final,,
287,,DispreferenceFirst,dispreferenceFirst,-0.6349206349206349,,,,,1575,todube,,541145,,,Voicing,310,b,NonFinal,,
578,,DispreferenceFirst,dispreferenceFirst,-0.9267840593141798,,,,,1079,potibe,,540982,,,Voicing,601,b,NonFinal,,
286,,DispreferenceFirst,dispreferenceFirst,-0.9746588693957114,,,,,1026,todip,,539405,,,Devoicing,309,p,Final,,
1034,,DispreferenceFirst,dispreferenceFirst,-0.4084967320261438,,,,,2448,degop,,513147,,,Devoicing,1057,p,Final,,
448,,DispreferenceFirst,dispreferenceFirst,-1.3157894736842106,,,,,760,pidob,,303036,,,Voicing,471,b,Final,,
734,,DispreferenceFirst,dispreferenceFirst_inverse,-0.8361204013377926,,,,,1196,pigepe,,214514,,,Devoicing,757,p,NonFinal,,
977,,DispreferenceFirst,dispreferenceFirst,-0.8650519031141869,,,,,1156,dikepe,,386560,,,Devoicing,1000,p,NonFinal,,
622,,DispreferenceFirst,dispreferenceFirst,-0.9852216748768473,,,,,1015,bogebe,,602971,,,Voicing,645,b,NonFinal,,
830,,DispreferenceFirst,dispreferenceFirst_inverse,-0.7980845969672785,,,,,1253,dogipe,,372755,,,Devoicing,853,p,NonFinal,,
996,,DispreferenceFirst,dispreferenceFirst,-0.8748906386701663,,,,,1143,todub,,422593,,,Voicing,1019,b,Final,,
1048,,DispreferenceFirst,dispreferenceFirst,-0.2910360884749709,,,,,3436,,,546142,,,Devoicing,1071,,Final,,
531,,DispreferenceFirst,dispreferenceFirst,-0.9891196834817013,,,,,1011,pigep,,453608,,,Devoicing,554,p,Final,,
83,,DispreferenceFirst,dispreferenceFirst,-0.5022601707684581,,,,,1991,pidob,,206057,,,Voicing,106,b,Final,,
862,,DispreferenceFirst,dispreferenceFirst,-0.7733952049497294,,,,,1293,goteb,,190496,,,Voicing,885,b,Final,,
789,,DispreferenceFirst,dispreferenceFirst_inverse,-0.929368029739777,,,,,1076,bikub,,307237,,,Voicing,812,b,Final,,
